Orthogroup	Protein_symB	Protein_symD
OG0005836	Breviolum27650	Durusdinium1149
OG0005837	Breviolum346113	Durusdinium30555
OG0005838	Breviolum33276	Durusdinium37528
OG0005839	Breviolum31656	Durusdinium17192
OG0005840	Breviolum384399	Durusdinium15528
OG0005841	Breviolum31762	Durusdinium37049
OG0005842	Breviolum90955	Durusdinium4802
OG0005843	Breviolum25707	Durusdinium22601
OG0005844	Breviolum69586	Durusdinium33456
OG0005845	Breviolum233517	Durusdinium50233
OG0005846	Breviolum225784	Durusdinium14099
OG0005847	Breviolum94092	Durusdinium2712
OG0005848	Breviolum52197	Durusdinium20899
OG0005849	Breviolum311902	Durusdinium31044
OG0005850	Breviolum187959	Durusdinium44313
OG0005851	Breviolum343341	Durusdinium39055
OG0005852	Breviolum53415	Durusdinium41631
OG0005853	Breviolum58776	Durusdinium39888
OG0005854	Breviolum89314	Durusdinium36299
OG0005855	Breviolum32296	Durusdinium7604
OG0005856	Breviolum266509	Durusdinium30866
OG0005857	Breviolum6625	Durusdinium44369
OG0005858	Breviolum285483	Durusdinium26666
OG0005859	Breviolum230246	Durusdinium34055
OG0005860	Breviolum230639	Durusdinium16576
OG0005861	Breviolum365392	Durusdinium5088
OG0005862	Breviolum81973	Durusdinium28181
OG0005863	Breviolum243288	Durusdinium32411
OG0005864	Breviolum37035	Durusdinium19455
OG0005865	Breviolum81677	Durusdinium24009
OG0005866	Breviolum81182	Durusdinium7771
OG0005867	Breviolum68984	Durusdinium15240
OG0005868	Breviolum55647	Durusdinium30437
OG0005869	Breviolum388146	Durusdinium41605
OG0005870	Breviolum49500	Durusdinium13382
OG0005871	Breviolum42222	Durusdinium43540
OG0005872	Breviolum52360	Durusdinium46224
OG0005873	Breviolum71094	Durusdinium28817
OG0005874	Breviolum233947	Durusdinium9638
OG0005875	Breviolum385501	Durusdinium29261
OG0005876	Breviolum233316	Durusdinium20053
OG0005877	Breviolum95733	Durusdinium39171
OG0005878	Breviolum348858	Durusdinium36362
OG0005879	Breviolum230629	Durusdinium27319
OG0005880	Breviolum69874	Durusdinium30395
OG0005881	Breviolum265043	Durusdinium24947
OG0005882	Breviolum180470	Durusdinium39048
OG0005883	Breviolum93999	Durusdinium34516
OG0005884	Breviolum196123	Durusdinium38419
OG0005885	Breviolum274111	Durusdinium11455
OG0005886	Breviolum97873	Durusdinium19099
OG0005887	Breviolum18779	Durusdinium25005
OG0005888	Breviolum25311	Durusdinium35557
OG0005889	Breviolum51341	Durusdinium34097
OG0005890	Breviolum304611	Durusdinium54260
OG0005891	Breviolum230893	Durusdinium8768
OG0005892	Breviolum307113	Durusdinium40489
OG0005893	Breviolum87408	Durusdinium37430
OG0005894	Breviolum28682	Durusdinium39732
OG0005895	Breviolum180353	Durusdinium25586
OG0005896	Breviolum23178	Durusdinium34123
OG0005897	Breviolum391443	Durusdinium13457
OG0005898	Breviolum208485	Durusdinium28297
OG0005899	Breviolum268544	Durusdinium35568
OG0005900	Breviolum46504	Durusdinium18532
OG0005901	Breviolum21564	Durusdinium34245
OG0005902	Breviolum94115	Durusdinium20542
OG0005903	Breviolum390480	Durusdinium1262
OG0005904	Breviolum19577	Durusdinium33468
OG0005905	Breviolum71152	Durusdinium27866
OG0005906	Breviolum176256	Durusdinium31965
OG0005907	Breviolum70183	Durusdinium30557
OG0005908	Breviolum389688	Durusdinium30823
OG0005909	Breviolum19813	Durusdinium55126
OG0005910	Breviolum90268	Durusdinium34884
OG0005911	Breviolum59840	Durusdinium38261
OG0005912	Breviolum205874	Durusdinium33894
OG0005913	Breviolum264470	Durusdinium39685
OG0005914	Breviolum55326	Durusdinium26059
OG0005915	Breviolum70198	Durusdinium31726
OG0005916	Breviolum41831	Durusdinium3783
OG0005917	Breviolum347648	Durusdinium2220
OG0005918	Breviolum350819	Durusdinium30120
OG0005919	Breviolum240070	Durusdinium18273
OG0005920	Breviolum70200	Durusdinium38276
OG0005921	Breviolum94755	Durusdinium34937
OG0005922	Breviolum384550	Durusdinium34160
OG0005923	Breviolum19327	Durusdinium29283
OG0005924	Breviolum91459	Durusdinium35787
OG0005925	Breviolum226182	Durusdinium40203
OG0005926	Breviolum40440	Durusdinium28819
OG0005927	Breviolum346911	Durusdinium37143
OG0005928	Breviolum352733	Durusdinium547
OG0005929	Breviolum312019	Durusdinium18216
OG0005930	Breviolum83271	Durusdinium1721
OG0005931	Breviolum206760	Durusdinium30719
OG0005932	Breviolum50813	Durusdinium36267
OG0005933	Breviolum349774	Durusdinium25868
OG0005934	Breviolum208030	Durusdinium24399
OG0005935	Breviolum201253	Durusdinium40706
OG0005936	Breviolum95106	Durusdinium47228
OG0005937	Breviolum43161	Durusdinium30312
OG0005938	Breviolum230439	Durusdinium20145
OG0005939	Breviolum228329	Durusdinium44226
OG0005940	Breviolum93209	Durusdinium45866
OG0005941	Breviolum198908	Durusdinium52109
OG0005942	Breviolum88836	Durusdinium37404
OG0005943	Breviolum265162	Durusdinium15436
OG0005944	Breviolum89310	Durusdinium10466
OG0005945	Breviolum304774	Durusdinium51928
OG0005946	Breviolum394978	Durusdinium20475
OG0005947	Breviolum90327	Durusdinium38569
OG0005948	Breviolum347084	Durusdinium51287
OG0005949	Breviolum57146	Durusdinium17222
OG0005950	Breviolum228945	Durusdinium46909
OG0005951	Breviolum205932	Durusdinium43701
OG0005952	Breviolum22529	Durusdinium32504
OG0005953	Breviolum314443	Durusdinium15944
OG0005954	Breviolum231173	Durusdinium24906
OG0005955	Breviolum95519	Durusdinium47502
OG0005956	Breviolum305861	Durusdinium10740
OG0005957	Breviolum82449	Durusdinium24361
OG0005958	Breviolum383584	Durusdinium44354
OG0005959	Breviolum28794	Durusdinium19694
OG0005960	Breviolum344316	Durusdinium13987
OG0005961	Breviolum394706	Durusdinium11356
OG0005962	Breviolum27965	Durusdinium1539
OG0005963	Breviolum2073	Durusdinium24619
OG0005964	Breviolum18764	Durusdinium17318
OG0005965	Breviolum383404	Durusdinium40389
OG0005966	Breviolum99301	Durusdinium43196
OG0005967	Breviolum393254	Durusdinium20001
OG0005968	Breviolum395269	Durusdinium48953
OG0005969	Breviolum53998	Durusdinium18115
OG0005970	Breviolum74624	Durusdinium37410
OG0005971	Breviolum85203	Durusdinium37166
OG0005972	Breviolum303485	Durusdinium42900
OG0005973	Breviolum194734	Durusdinium52944
OG0005974	Breviolum49894	Durusdinium35137
OG0005975	Breviolum240928	Durusdinium32529
OG0005976	Breviolum33776	Durusdinium24571
OG0005977	Breviolum305721	Durusdinium38534
OG0005978	Breviolum230833	Durusdinium46250
OG0005979	Breviolum335479	Durusdinium39377
OG0005980	Breviolum270690	Durusdinium36199
OG0005981	Breviolum79732	Durusdinium7335
OG0005982	Breviolum21784	Durusdinium33060
OG0005983	Breviolum72751	Durusdinium25474
OG0005984	Breviolum348117	Durusdinium6563
OG0005985	Breviolum384460	Durusdinium37914
OG0005986	Breviolum74184	Durusdinium37437
OG0005987	Breviolum28580	Durusdinium24654
OG0005988	Breviolum351956	Durusdinium35987
OG0005989	Breviolum98401	Durusdinium31809
OG0005990	Breviolum349229	Durusdinium17097
OG0005991	Breviolum93629	Durusdinium21580
OG0005992	Breviolum3244	Durusdinium25105
OG0005993	Breviolum55195	Durusdinium41692
OG0005994	Breviolum42577	Durusdinium46587
OG0005995	Breviolum6582	Durusdinium37262
OG0005996	Breviolum177472	Durusdinium18678
OG0005997	Breviolum67847	Durusdinium11105
OG0005998	Breviolum184241	Durusdinium30074
OG0005999	Breviolum28685	Durusdinium37271
OG0006000	Breviolum48792	Durusdinium26356
OG0006001	Breviolum62458	Durusdinium45922
OG0006002	Breviolum27147	Durusdinium9575
OG0006003	Breviolum395869	Durusdinium33298
OG0006004	Breviolum384142	Durusdinium18863
OG0006005	Breviolum49071	Durusdinium40091
OG0006006	Breviolum90076	Durusdinium41745
OG0006007	Breviolum319674	Durusdinium42380
OG0006008	Breviolum5482	Durusdinium38922
OG0006009	Breviolum83795	Durusdinium55267
OG0006010	Breviolum70514	Durusdinium36815
OG0006011	Breviolum94999	Durusdinium32817
OG0006012	Breviolum211596	Durusdinium36819
OG0006013	Breviolum33322	Durusdinium7901
OG0006014	Breviolum239465	Durusdinium16264
OG0006015	Breviolum393600	Durusdinium16377
OG0006016	Breviolum68383	Durusdinium47109
OG0006017	Breviolum304762	Durusdinium13830
OG0006018	Breviolum267254	Durusdinium55327
OG0006019	Breviolum63553	Durusdinium31433
OG0006020	Breviolum393488	Durusdinium19998
OG0006021	Breviolum93747	Durusdinium29716
OG0006022	Breviolum264357	Durusdinium5520
OG0006023	Breviolum395697	Durusdinium36345
OG0006024	Breviolum70526	Durusdinium35395
OG0006025	Breviolum32139	Durusdinium20422
OG0006026	Breviolum85034	Durusdinium51923
OG0006027	Breviolum304565	Durusdinium46404
OG0006028	Breviolum306908	Durusdinium29405
OG0006029	Breviolum31326	Durusdinium49731
OG0006030	Breviolum90226	Durusdinium7633
OG0006031	Breviolum67485	Durusdinium49714
OG0006032	Breviolum226125	Durusdinium53265
OG0006033	Breviolum48076	Durusdinium49812
OG0006034	Breviolum28789	Durusdinium55109
OG0006035	Breviolum69799	Durusdinium489
OG0006036	Breviolum95011	Durusdinium35276
OG0006037	Breviolum206402	Durusdinium29726
OG0006038	Breviolum18416	Durusdinium31117
OG0006039	Breviolum225842	Durusdinium47940
OG0006040	Breviolum67891	Durusdinium40617
OG0006041	Breviolum70631	Durusdinium8465
OG0006042	Breviolum81514	Durusdinium18755
OG0006043	Breviolum88517	Durusdinium36341
OG0006045	Breviolum50680	Durusdinium8059
OG0006046	Breviolum57339	Durusdinium7508
OG0006047	Breviolum69971	Durusdinium34586
OG0006048	Breviolum304157	Durusdinium24999
OG0006049	Breviolum70093	Durusdinium51705
OG0006050	Breviolum271545	Durusdinium52587
OG0006051	Breviolum207606	Durusdinium47371
OG0006052	Breviolum227476	Durusdinium39199
OG0006053	Breviolum51437	Durusdinium7177
OG0006054	Breviolum68785	Durusdinium49442
OG0006055	Breviolum208735	Durusdinium25138
OG0006057	Breviolum172696	Durusdinium40380
OG0006058	Breviolum266066	Durusdinium17846
OG0006059	Breviolum307479	Durusdinium25052
OG0006060	Breviolum69667	Durusdinium31083
OG0006061	Breviolum81952	Durusdinium49372
OG0006062	Breviolum81450	Durusdinium6368
OG0006063	Breviolum32632	Durusdinium35145
OG0006064	Breviolum27933	Durusdinium34393
OG0006065	Breviolum269510	Durusdinium7824
OG0006066	Breviolum94727	Durusdinium39831
OG0006067	Breviolum70662	Durusdinium37913
OG0006068	Breviolum305666	Durusdinium35939
OG0006069	Breviolum228972	Durusdinium9612
OG0006070	Breviolum48391	Durusdinium39481
OG0006071	Breviolum57722	Durusdinium4086
OG0006072	Breviolum94716	Durusdinium36979
OG0006073	Breviolum182403	Durusdinium15441
OG0006074	Breviolum7193	Durusdinium6820
OG0006075	Breviolum62294	Durusdinium33187
OG0006076	Breviolum348816	Durusdinium52310
OG0006077	Breviolum171644	Durusdinium37804
OG0006078	Breviolum50878	Durusdinium54400
OG0006079	Breviolum98408	Durusdinium18786
OG0006080	Breviolum51165	Durusdinium21824
OG0006081	Breviolum38651	Durusdinium18176
OG0006082	Breviolum82700	Durusdinium29121
OG0006083	Breviolum232654	Durusdinium47872
OG0006084	Breviolum82000	Durusdinium34240
OG0006085	Breviolum74778	Durusdinium38487
OG0006086	Breviolum27918	Durusdinium40364
OG0006087	Breviolum235844	Durusdinium19101
OG0006088	Breviolum54369	Durusdinium12933
OG0006089	Breviolum7528	Durusdinium49357
OG0006090	Breviolum173958	Durusdinium11800
OG0006091	Breviolum314791	Durusdinium38036
OG0006092	Breviolum62928	Durusdinium43636
OG0006093	Breviolum70449	Durusdinium25205
OG0006094	Breviolum230282	Durusdinium20419
OG0006095	Breviolum81761	Durusdinium29925
OG0006096	Breviolum202099	Durusdinium8023
OG0006097	Breviolum34308	Durusdinium585
OG0006098	Breviolum309971	Durusdinium40524
OG0006099	Breviolum44499	Durusdinium23926
OG0006100	Breviolum6932	Durusdinium40418
OG0006101	Breviolum93778	Durusdinium15008
OG0006102	Breviolum59791	Durusdinium35861
OG0006103	Breviolum8132	Durusdinium24792
OG0006104	Breviolum1850	Durusdinium24454
OG0006105	Breviolum74380	Durusdinium46545
OG0006106	Breviolum318325	Durusdinium30848
OG0006107	Breviolum82722	Durusdinium13244
OG0006108	Breviolum1811	Durusdinium51678
OG0006109	Breviolum54279	Durusdinium46020
OG0006110	Breviolum264621	Durusdinium21260
OG0006111	Breviolum169206	Durusdinium22812
OG0006112	Breviolum181580	Durusdinium41061
OG0006113	Breviolum28175	Durusdinium33940
OG0006114	Breviolum68524	Durusdinium17093
OG0006115	Breviolum305403	Durusdinium30378
OG0006116	Breviolum70994	Durusdinium27809
OG0006117	Breviolum305124	Durusdinium46190
OG0006118	Breviolum310225	Durusdinium52889
OG0006119	Breviolum48630	Durusdinium8978
OG0006120	Breviolum97486	Durusdinium15149
OG0006121	Breviolum387228	Durusdinium34167
OG0006122	Breviolum229770	Durusdinium32213
OG0006123	Breviolum28140	Durusdinium6154
OG0006124	Breviolum344365	Durusdinium6904
OG0006125	Breviolum389651	Durusdinium1763
OG0006126	Breviolum58793	Durusdinium38192
OG0006127	Breviolum384900	Durusdinium29435
OG0006128	Breviolum63136	Durusdinium49073
OG0006129	Breviolum231119	Durusdinium49623
OG0006130	Breviolum31942	Durusdinium17876
OG0006131	Breviolum50556	Durusdinium31985
OG0006132	Breviolum347321	Durusdinium31670
OG0006133	Breviolum229802	Durusdinium1694
OG0006134	Breviolum229883	Durusdinium27057
OG0006135	Breviolum209605	Durusdinium50519
OG0006136	Breviolum27697	Durusdinium17641
OG0006137	Breviolum74227	Durusdinium22876
OG0006138	Breviolum383855	Durusdinium11841
OG0006139	Breviolum8644	Durusdinium17077
OG0006140	Breviolum283520	Durusdinium2709
OG0006141	Breviolum32784	Durusdinium36441
OG0006142	Breviolum229658	Durusdinium31683
OG0006143	Breviolum90799	Durusdinium4953
OG0006144	Breviolum175493	Durusdinium37944
OG0006145	Breviolum45592	Durusdinium32873
OG0006146	Breviolum63069	Durusdinium40814
OG0006147	Breviolum189719	Durusdinium48998
OG0006148	Breviolum74158	Durusdinium305
OG0006149	Breviolum2905	Durusdinium10875
OG0006150	Breviolum268848	Durusdinium50162
OG0006151	Breviolum24605	Durusdinium26137
OG0006152	Breviolum339678	Durusdinium1462
OG0006153	Breviolum312241	Durusdinium25952
OG0006154	Breviolum271042	Durusdinium4100
OG0006155	Breviolum350547	Durusdinium10232
OG0006156	Breviolum228713	Durusdinium29540
OG0006157	Breviolum386838	Durusdinium31005
OG0006158	Breviolum7186	Durusdinium16665
OG0006159	Breviolum306822	Durusdinium5300
OG0006160	Breviolum265096	Durusdinium10345
OG0006161	Breviolum41068	Durusdinium43370
OG0006162	Breviolum308688	Durusdinium39995
OG0006163	Breviolum27687	Durusdinium18328
OG0006164	Breviolum350104	Durusdinium40354
OG0006165	Breviolum49200	Durusdinium14841
OG0006166	Breviolum72109	Durusdinium47223
OG0006167	Breviolum99458	Durusdinium46569
OG0006168	Breviolum51073	Durusdinium43471
OG0006169	Breviolum88149	Durusdinium39633
OG0006170	Breviolum33477	Durusdinium18386
OG0006171	Breviolum44144	Durusdinium22730
OG0006172	Breviolum79929	Durusdinium2578
OG0006173	Breviolum304418	Durusdinium52524
OG0006174	Breviolum17359	Durusdinium51551
OG0006175	Breviolum62785	Durusdinium46065
OG0006176	Breviolum267227	Durusdinium26799
OG0006177	Breviolum264911	Durusdinium41740
OG0006178	Breviolum1793	Durusdinium15790
OG0006179	Breviolum96147	Durusdinium188
OG0006180	Breviolum206566	Durusdinium28801
OG0006181	Breviolum410282	Durusdinium47302
OG0006182	Breviolum173049	Durusdinium40114
OG0006183	Breviolum264921	Durusdinium15384
OG0006184	Breviolum305990	Durusdinium31828
OG0006185	Breviolum9938	Durusdinium49614
OG0006186	Breviolum55197	Durusdinium49982
OG0006187	Breviolum2195	Durusdinium352
OG0006188	Breviolum385645	Durusdinium18208
OG0006189	Breviolum69924	Durusdinium54605
OG0006190	Breviolum167718	Durusdinium16616
OG0006191	Breviolum286363	Durusdinium20344
OG0006192	Breviolum6524	Durusdinium36404
OG0006193	Breviolum403640	Durusdinium11665
OG0006194	Breviolum2106	Durusdinium19627
OG0006195	Breviolum358740	Durusdinium42984
OG0006196	Breviolum50587	Durusdinium17961
OG0006197	Breviolum51181	Durusdinium22748
OG0006198	Breviolum184920	Durusdinium40281
OG0006199	Breviolum226620	Durusdinium20331
OG0006200	Breviolum99365	Durusdinium32584
OG0006201	Breviolum7108	Durusdinium36307
OG0006202	Breviolum304994	Durusdinium49949
OG0006203	Breviolum18884	Durusdinium25263
OG0006204	Breviolum92484	Durusdinium31978
OG0006205	Breviolum20351	Durusdinium26408
OG0006206	Breviolum8599	Durusdinium7972
OG0006207	Breviolum83029	Durusdinium38013
OG0006208	Breviolum212974	Durusdinium38781
OG0006209	Breviolum95591	Durusdinium36182
OG0006210	Breviolum175162	Durusdinium39333
OG0006211	Breviolum57137	Durusdinium8458
OG0006212	Breviolum73617	Durusdinium22741
OG0006213	Breviolum309401	Durusdinium23266
OG0006214	Breviolum48423	Durusdinium37105
OG0006215	Breviolum46630	Durusdinium2778
OG0006216	Breviolum59957	Durusdinium15806
OG0006217	Breviolum38375	Durusdinium40778
OG0006218	Breviolum207688	Durusdinium19961
OG0006219	Breviolum46843	Durusdinium35314
OG0006220	Breviolum179920	Durusdinium37126
OG0006221	Breviolum92787	Durusdinium33748
OG0006222	Breviolum47414	Durusdinium53440
OG0006223	Breviolum265715	Durusdinium26038
OG0006224	Breviolum384881	Durusdinium28639
OG0006225	Breviolum69213	Durusdinium29330
OG0006226	Breviolum70314	Durusdinium46738
OG0006227	Breviolum92959	Durusdinium36609
OG0006228	Breviolum89622	Durusdinium56494
OG0006229	Breviolum343292	Durusdinium1129
OG0006230	Breviolum226231	Durusdinium22188
OG0006231	Breviolum78305	Durusdinium30674
OG0006232	Breviolum31473	Durusdinium10767
OG0006233	Breviolum69081	Durusdinium44529
OG0006234	Breviolum9067	Durusdinium34429
OG0006235	Breviolum227220	Durusdinium38561
OG0006236	Breviolum58290	Durusdinium7890
OG0006237	Breviolum77009	Durusdinium43213
OG0006238	Breviolum207223	Durusdinium17678
OG0006239	Breviolum62050	Durusdinium33336
OG0006240	Breviolum62224	Durusdinium18464
OG0006241	Breviolum305590	Durusdinium35132
OG0006242	Breviolum264940	Durusdinium25485
OG0006243	Breviolum2127	Durusdinium47772
OG0006244	Breviolum94599	Durusdinium46113
OG0006245	Breviolum58739	Durusdinium28018
OG0006246	Breviolum343245	Durusdinium19354
OG0006247	Breviolum386358	Durusdinium18816
OG0006248	Breviolum385461	Durusdinium41464
OG0006249	Breviolum194885	Durusdinium29724
OG0006250	Breviolum69624	Durusdinium27931
OG0006251	Breviolum69162	Durusdinium49544
OG0006252	Breviolum215983	Durusdinium18108
OG0006253	Breviolum31550	Durusdinium25707
OG0006254	Breviolum81257	Durusdinium29181
OG0006255	Breviolum179283	Durusdinium10064
OG0006256	Breviolum226578	Durusdinium37909
OG0006257	Breviolum89581	Durusdinium30092
OG0006258	Breviolum2489	Durusdinium29241
OG0006259	Breviolum225882	Durusdinium6908
OG0006260	Breviolum345491	Durusdinium25433
OG0006261	Breviolum93245	Durusdinium33075
OG0006262	Breviolum70678	Durusdinium38686
OG0006263	Breviolum93833	Durusdinium41004
OG0006264	Breviolum343880	Durusdinium36794
OG0006265	Breviolum50716	Durusdinium10845
OG0006266	Breviolum93258	Durusdinium27388
OG0006268	Breviolum344958	Durusdinium31146
OG0006269	Breviolum87353	Durusdinium33892
OG0006270	Breviolum306271	Durusdinium17863
OG0006271	Breviolum90436	Durusdinium20078
OG0006272	Breviolum57175	Durusdinium28003
OG0006273	Breviolum237243	Durusdinium39546
OG0006274	Breviolum304829	Durusdinium44315
OG0006275	Breviolum232685	Durusdinium6398
OG0006276	Breviolum1693	Durusdinium27718
OG0006277	Breviolum62511	Durusdinium39212
OG0006278	Breviolum53026	Durusdinium50814
OG0006279	Breviolum82399	Durusdinium32879
OG0006280	Breviolum83474	Durusdinium12195
OG0006281	Breviolum95874	Durusdinium12959
OG0006282	Breviolum314055	Durusdinium47320
OG0006283	Breviolum33833	Durusdinium32269
OG0006284	Breviolum97389	Durusdinium27961
OG0006285	Breviolum62014	Durusdinium3002
OG0006286	Breviolum31267	Durusdinium41928
OG0006287	Breviolum226400	Durusdinium33461
OG0006288	Breviolum72764	Durusdinium47645
OG0006289	Breviolum303398	Durusdinium4262
OG0006290	Breviolum85856	Durusdinium54574
OG0006291	Breviolum6716	Durusdinium33706
OG0006292	Breviolum233222	Durusdinium9303
OG0006293	Breviolum71176	Durusdinium40251
OG0006294	Breviolum206978	Durusdinium32930
OG0006295	Breviolum47270	Durusdinium30683
OG0006296	Breviolum32910	Durusdinium23241
OG0006297	Breviolum81634	Durusdinium6895
OG0006298	Breviolum70795	Durusdinium39472
OG0006299	Breviolum350392	Durusdinium46023
OG0006300	Breviolum50526	Durusdinium33380
OG0006301	Breviolum242074	Durusdinium11627
OG0006302	Breviolum217190	Durusdinium23258
OG0006303	Breviolum387264	Durusdinium8941
OG0006304	Breviolum51793	Durusdinium41492
OG0006305	Breviolum68904	Durusdinium5110
OG0006306	Breviolum47936	Durusdinium39776
OG0006307	Breviolum98363	Durusdinium37615
OG0006308	Breviolum270743	Durusdinium34832
OG0006309	Breviolum43760	Durusdinium42750
OG0006310	Breviolum264467	Durusdinium777
OG0006311	Breviolum233142	Durusdinium32146
OG0006312	Breviolum233464	Durusdinium28798
OG0006313	Breviolum31870	Durusdinium27348
OG0006314	Breviolum44997	Durusdinium43319
OG0006315	Breviolum269812	Durusdinium24185
OG0006316	Breviolum55013	Durusdinium8782
OG0006317	Breviolum273081	Durusdinium29050
OG0006318	Breviolum271714	Durusdinium30104
OG0006319	Breviolum389439	Durusdinium24965
OG0006320	Breviolum391335	Durusdinium8968
OG0006321	Breviolum69446	Durusdinium20307
OG0006322	Breviolum229205	Durusdinium39677
OG0006323	Breviolum34667	Durusdinium7797
OG0006324	Breviolum392581	Durusdinium27343
OG0006325	Breviolum268934	Durusdinium40494
OG0006326	Breviolum70023	Durusdinium19263
OG0006327	Breviolum388705	Durusdinium4196
OG0006328	Breviolum59538	Durusdinium19292
OG0006329	Breviolum311023	Durusdinium43904
OG0006330	Breviolum59636	Durusdinium10120
OG0006331	Breviolum227723	Durusdinium38368
OG0006332	Breviolum81260	Durusdinium37406
OG0006333	Breviolum78341	Durusdinium1385
OG0006334	Breviolum69262	Durusdinium46144
OG0006335	Breviolum37306	Durusdinium28778
OG0006336	Breviolum94225	Durusdinium18392
OG0006337	Breviolum387896	Durusdinium54397
OG0006338	Breviolum17004	Durusdinium27912
OG0006340	Breviolum1871	Durusdinium21440
OG0006341	Breviolum17165	Durusdinium13884
OG0006342	Breviolum358769	Durusdinium11919
OG0006343	Breviolum7526	Durusdinium34199
OG0006344	Breviolum99621	Durusdinium54608
OG0006345	Breviolum31857	Durusdinium30608
OG0006347	Breviolum389617	Durusdinium19936
OG0006348	Breviolum270764	Durusdinium23441
OG0006349	Breviolum269184	Durusdinium28679
OG0006350	Breviolum81222	Durusdinium11436
OG0006351	Breviolum33774	Durusdinium38640
OG0006352	Breviolum81742	Durusdinium29829
OG0006353	Breviolum264745	Durusdinium25516
OG0006354	Breviolum36678	Durusdinium7574
OG0006355	Breviolum59774	Durusdinium37009
OG0006356	Breviolum211367	Durusdinium52323
OG0006357	Breviolum62975	Durusdinium18989
OG0006358	Breviolum384257	Durusdinium37639
OG0006359	Breviolum302941	Durusdinium27405
OG0006360	Breviolum225706	Durusdinium28499
OG0006361	Breviolum178553	Durusdinium24671
OG0006362	Breviolum93724	Durusdinium20109
OG0006363	Breviolum39402	Durusdinium12282
OG0006364	Breviolum68875	Durusdinium38121
OG0006365	Breviolum92340	Durusdinium26817
OG0006366	Breviolum6148	Durusdinium38352
OG0006368	Breviolum93388	Durusdinium30218
OG0006369	Breviolum225741	Durusdinium35702
OG0006370	Breviolum230706	Durusdinium19992
OG0006371	Breviolum95793	Durusdinium38997
OG0006372	Breviolum305248	Durusdinium37101
OG0006373	Breviolum357451	Durusdinium17740
OG0006374	Breviolum31781	Durusdinium46433
OG0006375	Breviolum69603	Durusdinium20918
OG0006376	Breviolum2281	Durusdinium27262
OG0006377	Breviolum62527	Durusdinium23660
OG0006378	Breviolum50944	Durusdinium33035
OG0006379	Breviolum226068	Durusdinium7674
OG0006380	Breviolum63750	Durusdinium32901
OG0006381	Breviolum165325	Durusdinium40572
OG0006382	Breviolum348864	Durusdinium30695
OG0006383	Breviolum388233	Durusdinium37068
OG0006384	Breviolum71107	Durusdinium21695
OG0006385	Breviolum267027	Durusdinium29375
OG0006386	Breviolum35928	Durusdinium29094
OG0006387	Breviolum22459	Durusdinium50741
OG0006388	Breviolum67281	Durusdinium27633
OG0006389	Breviolum189993	Durusdinium38091
OG0006390	Breviolum78326	Durusdinium25355
OG0006391	Breviolum318873	Durusdinium2884
OG0006392	Breviolum200648	Durusdinium35510
OG0006393	Breviolum44577	Durusdinium37610
OG0006394	Breviolum303581	Durusdinium29832
OG0006395	Breviolum264137	Durusdinium48846
OG0006396	Breviolum81385	Durusdinium37608
OG0006397	Breviolum312773	Durusdinium23478
OG0006398	Breviolum89744	Durusdinium19739
OG0006399	Breviolum190790	Durusdinium33050
OG0006400	Breviolum182789	Durusdinium13142
OG0006401	Breviolum57066	Durusdinium29926
OG0006402	Breviolum58461	Durusdinium6942
OG0006403	Breviolum226553	Durusdinium34795
OG0006404	Breviolum311285	Durusdinium16160
OG0006405	Breviolum88943	Durusdinium26705
OG0006406	Breviolum31583	Durusdinium21074
OG0006407	Breviolum53268	Durusdinium30612
OG0006408	Breviolum307752	Durusdinium8863
OG0006409	Breviolum39203	Durusdinium36571
OG0006410	Breviolum18951	Durusdinium30733
OG0006411	Breviolum303338	Durusdinium1678
OG0006412	Breviolum233043	Durusdinium31767
OG0006413	Breviolum82126	Durusdinium33492
OG0006414	Breviolum99005	Durusdinium40260
OG0006415	Breviolum403479	Durusdinium31226
OG0006416	Breviolum307792	Durusdinium2919
OG0006417	Breviolum384400	Durusdinium31796
OG0006418	Breviolum231238	Durusdinium2383
OG0006419	Breviolum264431	Durusdinium49855
OG0006420	Breviolum26729	Durusdinium46836
OG0006421	Breviolum344836	Durusdinium28204
OG0006422	Breviolum70645	Durusdinium36288
OG0006423	Breviolum82006	Durusdinium41666
OG0006424	Breviolum70422	Durusdinium46757
OG0006425	Breviolum303096	Durusdinium52145
OG0006426	Breviolum69103	Durusdinium11061
OG0006427	Breviolum19279	Durusdinium54317
OG0006428	Breviolum50702	Durusdinium29775
OG0006429	Breviolum59909	Durusdinium38580
OG0006430	Breviolum3450	Durusdinium23297
OG0006431	Breviolum318850	Durusdinium22045
OG0006432	Breviolum74833	Durusdinium21904
OG0006433	Breviolum62761	Durusdinium52085
OG0006434	Breviolum85200	Durusdinium49235
OG0006435	Breviolum33466	Durusdinium34146
OG0006436	Breviolum386019	Durusdinium36578
OG0006438	Breviolum268123	Durusdinium31857
OG0006439	Breviolum54807	Durusdinium55473
OG0006440	Breviolum2357	Durusdinium32495
OG0006441	Breviolum62541	Durusdinium50830
OG0006442	Breviolum406988	Durusdinium35004
OG0006443	Breviolum69405	Durusdinium50422
OG0006444	Breviolum51226	Durusdinium54852
OG0006445	Breviolum227227	Durusdinium29691
OG0006446	Breviolum393998	Durusdinium44004
OG0006447	Breviolum50497	Durusdinium43443
OG0006449	Breviolum62437	Durusdinium30207
OG0006450	Breviolum91331	Durusdinium29306
OG0006451	Breviolum24905	Durusdinium12410
