Orthogroup	Protein_symB	Protein_symD
OG0006315	Breviolum331497	Durusdinium18069
OG0006316	Breviolum270560	Durusdinium49851
OG0006317	Breviolum39240	Durusdinium51913
OG0006318	Breviolum849330	Durusdinium46568
OG0006319	Breviolum614196	Durusdinium17982
OG0006320	Breviolum171261	Durusdinium19306
OG0006321	Breviolum780290	Durusdinium18467
OG0006322	Breviolum139322	Durusdinium15002
OG0006323	Breviolum238255	Durusdinium24769
OG0006324	Breviolum334404	Durusdinium28688
OG0006325	Breviolum234473	Durusdinium22730
OG0006326	Breviolum327402	Durusdinium37520
OG0006327	Breviolum185956	Durusdinium30696
OG0006328	Breviolum465764	Durusdinium55431
OG0006330	Breviolum30416	Durusdinium50247
OG0006331	Breviolum260584	Durusdinium25662
OG0006332	Breviolum299358	Durusdinium39782
OG0006333	Breviolum839453	Durusdinium34788
OG0006334	Breviolum680982	Durusdinium22878
OG0006335	Breviolum610640	Durusdinium41549
OG0006336	Breviolum619340	Durusdinium36589
OG0006337	Breviolum217934	Durusdinium17858
OG0006338	Breviolum272545	Durusdinium10919
OG0006339	Breviolum373498	Durusdinium8004
OG0006340	Breviolum712105	Durusdinium15267
OG0006341	Breviolum38607	Durusdinium3507
OG0006342	Breviolum231058	Durusdinium28746
OG0006343	Breviolum847989	Durusdinium32849
OG0006344	Breviolum605392	Durusdinium42774
OG0006345	Breviolum636113	Durusdinium29909
OG0006346	Breviolum689987	Durusdinium29491
OG0006347	Breviolum302426	Durusdinium16346
OG0006349	Breviolum166005	Durusdinium26059
OG0006350	Breviolum166052	Durusdinium22247
OG0006352	Breviolum692945	Durusdinium4249
OG0006353	Breviolum290618	Durusdinium9111
OG0006354	Breviolum284147	Durusdinium30808
OG0006355	Breviolum16085	Durusdinium18989
OG0006356	Breviolum322992	Durusdinium28622
OG0006357	Breviolum24995	Durusdinium50230
OG0006358	Breviolum428100	Durusdinium51851
OG0006359	Breviolum73279	Durusdinium17401
OG0006360	Breviolum158478	Durusdinium55672
OG0006361	Breviolum141479	Durusdinium36655
OG0006362	Breviolum370199	Durusdinium15755
OG0006364	Breviolum185201	Durusdinium38982
OG0006366	Breviolum257544	Durusdinium17968
OG0006367	Breviolum522550	Durusdinium22
OG0006368	Breviolum842416	Durusdinium25537
OG0006369	Breviolum880938	Durusdinium54248
OG0006370	Breviolum527836	Durusdinium9410
OG0006371	Breviolum188005	Durusdinium34646
OG0006372	Breviolum524254	Durusdinium25498
OG0006373	Breviolum169710	Durusdinium46374
OG0006374	Breviolum202693	Durusdinium50040
OG0006375	Breviolum339493	Durusdinium32321
OG0006376	Breviolum281732	Durusdinium39670
OG0006377	Breviolum686642	Durusdinium41731
OG0006378	Breviolum187925	Durusdinium1846
OG0006379	Breviolum332480	Durusdinium30119
OG0006380	Breviolum657911	Durusdinium50422
OG0006381	Breviolum199121	Durusdinium29793
OG0006382	Breviolum682677	Durusdinium55342
OG0006383	Breviolum63889	Durusdinium2285
OG0006384	Breviolum24124	Durusdinium34419
OG0006385	Breviolum121872	Durusdinium30780
OG0006386	Breviolum381985	Durusdinium39304
OG0006387	Breviolum314946	Durusdinium35347
OG0006388	Breviolum24742	Durusdinium43122
OG0006389	Breviolum257401	Durusdinium16252
OG0006390	Breviolum175939	Durusdinium29041
OG0006391	Breviolum191111	Durusdinium53241
OG0006392	Breviolum353804	Durusdinium11993
OG0006393	Breviolum170473	Durusdinium30592
OG0006394	Breviolum353694	Durusdinium23257
OG0006395	Breviolum232725	Durusdinium19236
OG0006396	Breviolum540759	Durusdinium3002
OG0006397	Breviolum681800	Durusdinium30089
OG0006398	Breviolum164081	Durusdinium529
OG0006399	Breviolum117409	Durusdinium46738
OG0006400	Breviolum273127	Durusdinium21074
OG0006401	Breviolum461127	Durusdinium7910
OG0006402	Breviolum615809	Durusdinium18453
OG0006403	Breviolum266437	Durusdinium13084
OG0006404	Breviolum192775	Durusdinium43636
OG0006405	Breviolum357000	Durusdinium37886
OG0006406	Breviolum605188	Durusdinium32122
OG0006407	Breviolum763725	Durusdinium26156
OG0006408	Breviolum227087	Durusdinium27223
OG0006409	Breviolum102791	Durusdinium55473
OG0006410	Breviolum313773	Durusdinium43937
OG0006411	Breviolum766089	Durusdinium14191
OG0006412	Breviolum541449	Durusdinium34500
OG0006413	Breviolum870392	Durusdinium29121
OG0006414	Breviolum162369	Durusdinium45845
OG0006415	Breviolum262614	Durusdinium19495
OG0006416	Breviolum363461	Durusdinium22336
OG0006417	Breviolum850144	Durusdinium20375
OG0006418	Breviolum459466	Durusdinium12013
OG0006419	Breviolum689991	Durusdinium52784
OG0006420	Breviolum849321	Durusdinium33453
OG0006421	Breviolum683501	Durusdinium43202
OG0006422	Breviolum407325	Durusdinium31110
OG0006423	Breviolum232917	Durusdinium36988
OG0006424	Breviolum136119	Durusdinium14376
OG0006425	Breviolum66794	Durusdinium49666
OG0006426	Breviolum458889	Durusdinium7355
OG0006427	Breviolum682894	Durusdinium11841
OG0006428	Breviolum163307	Durusdinium26839
OG0006429	Breviolum265230	Durusdinium43459
OG0006430	Breviolum284412	Durusdinium31720
OG0006432	Breviolum234815	Durusdinium35627
OG0006434	Breviolum2882	Durusdinium40617
OG0006435	Breviolum344147	Durusdinium39498
OG0006436	Breviolum161503	Durusdinium51898
OG0006437	Breviolum34915	Durusdinium22603
OG0006438	Breviolum680589	Durusdinium17274
OG0006439	Breviolum6651	Durusdinium27294
OG0006440	Breviolum201096	Durusdinium2931
OG0006441	Breviolum58469	Durusdinium23924
OG0006442	Breviolum228705	Durusdinium22397
OG0006443	Breviolum614489	Durusdinium54691
OG0006444	Breviolum375157	Durusdinium40457
OG0006445	Breviolum861178	Durusdinium32976
OG0006446	Breviolum191394	Durusdinium38118
OG0006447	Breviolum293360	Durusdinium37410
OG0006448	Breviolum780016	Durusdinium3157
OG0006449	Breviolum56954	Durusdinium9558
OG0006450	Breviolum39344	Durusdinium41209
OG0006451	Breviolum684087	Durusdinium14984
OG0006452	Breviolum607429	Durusdinium49020
OG0006453	Breviolum540022	Durusdinium14486
OG0006454	Breviolum33754	Durusdinium16665
OG0006455	Breviolum313983	Durusdinium18678
OG0006456	Breviolum688549	Durusdinium34932
OG0006457	Breviolum294352	Durusdinium7394
OG0006458	Breviolum97834	Durusdinium19595
OG0006459	Breviolum102137	Durusdinium45857
OG0006460	Breviolum531786	Durusdinium41896
OG0006461	Breviolum240142	Durusdinium18288
OG0006462	Breviolum212143	Durusdinium30413
OG0006463	Breviolum537172	Durusdinium30011
OG0006464	Breviolum134759	Durusdinium44044
OG0006465	Breviolum193985	Durusdinium28621
OG0006466	Breviolum694208	Durusdinium921
OG0006467	Breviolum90712	Durusdinium40619
OG0006468	Breviolum898050	Durusdinium55434
OG0006469	Breviolum529217	Durusdinium19276
OG0006470	Breviolum193758	Durusdinium54265
OG0006471	Breviolum166972	Durusdinium9984
OG0006472	Breviolum50752	Durusdinium40588
OG0006473	Breviolum158075	Durusdinium27629
OG0006474	Breviolum259646	Durusdinium14412
OG0006475	Breviolum161062	Durusdinium24735
OG0006476	Breviolum4297	Durusdinium42402
OG0006477	Breviolum202657	Durusdinium32984
OG0006478	Breviolum603693	Durusdinium39088
OG0006479	Breviolum681989	Durusdinium37978
OG0006480	Breviolum282414	Durusdinium33914
OG0006481	Breviolum683059	Durusdinium26313
OG0006482	Breviolum285721	Durusdinium19431
OG0006483	Breviolum523175	Durusdinium34789
OG0006484	Breviolum365978	Durusdinium37982
OG0006486	Breviolum303224	Durusdinium18748
OG0006487	Breviolum339801	Durusdinium10373
OG0006488	Breviolum86049	Durusdinium36764
OG0006489	Breviolum331117	Durusdinium38267
OG0006490	Breviolum845689	Durusdinium43794
OG0006491	Breviolum285578	Durusdinium55486
OG0006492	Breviolum459896	Durusdinium43631
OG0006493	Breviolum234755	Durusdinium7769
OG0006494	Breviolum616515	Durusdinium18109
OG0006495	Breviolum287047	Durusdinium17949
OG0006496	Breviolum97926	Durusdinium25677
OG0006497	Breviolum25993	Durusdinium28037
OG0006498	Breviolum304891	Durusdinium35553
OG0006499	Breviolum94478	Durusdinium17318
OG0006500	Breviolum765904	Durusdinium17325
OG0006501	Breviolum606202	Durusdinium24330
OG0006502	Breviolum860483	Durusdinium13400
OG0006503	Breviolum58112	Durusdinium8331
OG0006504	Breviolum230929	Durusdinium34668
OG0006505	Breviolum56890	Durusdinium15080
OG0006506	Breviolum184995	Durusdinium36521
OG0006507	Breviolum349096	Durusdinium55467
OG0006508	Breviolum171593	Durusdinium22698
OG0006509	Breviolum195412	Durusdinium29519
OG0006510	Breviolum760677	Durusdinium14699
OG0006511	Breviolum261704	Durusdinium24681
OG0006512	Breviolum301404	Durusdinium1284
OG0006513	Breviolum687727	Durusdinium45239
OG0006514	Breviolum760670	Durusdinium43013
OG0006515	Breviolum48102	Durusdinium33920
OG0006516	Breviolum67877	Durusdinium6931
OG0006517	Breviolum75615	Durusdinium34405
OG0006518	Breviolum845211	Durusdinium31333
OG0006519	Breviolum52326	Durusdinium55460
OG0006520	Breviolum170401	Durusdinium34987
OG0006521	Breviolum774769	Durusdinium54405
OG0006522	Breviolum62454	Durusdinium24096
OG0006523	Breviolum203198	Durusdinium23299
OG0006524	Breviolum776322	Durusdinium12542
OG0006525	Breviolum527476	Durusdinium54572
OG0006526	Breviolum193033	Durusdinium24883
OG0006527	Breviolum450844	Durusdinium7809
OG0006528	Breviolum9294	Durusdinium1399
OG0006529	Breviolum366007	Durusdinium1174
OG0006530	Breviolum193227	Durusdinium24037
OG0006531	Breviolum374504	Durusdinium24775
OG0006532	Breviolum331491	Durusdinium8778
OG0006533	Breviolum192784	Durusdinium27033
OG0006534	Breviolum307193	Durusdinium25431
OG0006535	Breviolum235253	Durusdinium26051
OG0006536	Breviolum187003	Durusdinium37273
OG0006537	Breviolum48320	Durusdinium54568
OG0006538	Breviolum522503	Durusdinium43471
OG0006539	Breviolum258169	Durusdinium40075
OG0006540	Breviolum610036	Durusdinium35830
OG0006541	Breviolum686499	Durusdinium16285
OG0006542	Breviolum680881	Durusdinium11321
OG0006543	Breviolum765351	Durusdinium7296
OG0006544	Breviolum845083	Durusdinium14544
OG0006545	Breviolum109023	Durusdinium47302
OG0006546	Breviolum609216	Durusdinium7862
OG0006547	Breviolum330903	Durusdinium40346
OG0006548	Breviolum688309	Durusdinium14769
OG0006549	Breviolum113683	Durusdinium21284
OG0006550	Breviolum74789	Durusdinium35156
OG0006551	Breviolum329563	Durusdinium23862
OG0006553	Breviolum38411	Durusdinium20883
OG0006554	Breviolum26184	Durusdinium25575
OG0006555	Breviolum285096	Durusdinium36002
OG0006556	Breviolum296073	Durusdinium37129
OG0006557	Breviolum269576	Durusdinium54400
OG0006559	Breviolum1210	Durusdinium11421
OG0006560	Breviolum271780	Durusdinium26703
OG0006561	Breviolum449419	Durusdinium44219
OG0006562	Breviolum244939	Durusdinium33201
OG0006563	Breviolum695535	Durusdinium50602
OG0006564	Breviolum17358	Durusdinium30641
OG0006565	Breviolum851622	Durusdinium47535
OG0006566	Breviolum165653	Durusdinium19035
OG0006567	Breviolum164004	Durusdinium22070
OG0006568	Breviolum221673	Durusdinium23896
OG0006569	Breviolum760755	Durusdinium23579
OG0006570	Breviolum331027	Durusdinium36609
OG0006571	Breviolum767965	Durusdinium19274
OG0006572	Breviolum473777	Durusdinium23660
OG0006573	Breviolum95985	Durusdinium49947
OG0006574	Breviolum170224	Durusdinium51968
OG0006575	Breviolum234511	Durusdinium1110
OG0006576	Breviolum526495	Durusdinium18408
OG0006577	Breviolum33702	Durusdinium53001
OG0006578	Breviolum881819	Durusdinium51641
OG0006579	Breviolum760667	Durusdinium55409
OG0006580	Breviolum767955	Durusdinium23454
OG0006581	Breviolum234679	Durusdinium45922
OG0006582	Breviolum9815	Durusdinium43966
OG0006583	Breviolum192620	Durusdinium35092
OG0006584	Breviolum263404	Durusdinium28497
OG0006585	Breviolum43108	Durusdinium37853
OG0006586	Breviolum325022	Durusdinium37891
OG0006587	Breviolum694467	Durusdinium43306
OG0006588	Breviolum681186	Durusdinium534
OG0006589	Breviolum96021	Durusdinium26536
OG0006590	Breviolum259167	Durusdinium566
OG0006591	Breviolum358285	Durusdinium38823
OG0006592	Breviolum242580	Durusdinium52458
OG0006593	Breviolum4031	Durusdinium51802
OG0006594	Breviolum46354	Durusdinium52404
OG0006595	Breviolum323259	Durusdinium21269
OG0006596	Breviolum358959	Durusdinium36525
OG0006598	Breviolum40983	Durusdinium8788
OG0006599	Breviolum280235	Durusdinium23977
OG0006600	Breviolum280690	Durusdinium23664
OG0006601	Breviolum868773	Durusdinium33515
OG0006602	Breviolum66071	Durusdinium19505
OG0006603	Breviolum502653	Durusdinium11944
OG0006604	Breviolum165953	Durusdinium33413
OG0006605	Breviolum339367	Durusdinium22591
OG0006606	Breviolum277251	Durusdinium31083
OG0006607	Breviolum198045	Durusdinium24162
OG0006608	Breviolum526992	Durusdinium15341
OG0006610	Breviolum213136	Durusdinium18267
OG0006612	Breviolum16961	Durusdinium11752
OG0006613	Breviolum476030	Durusdinium31477
OG0006614	Breviolum197978	Durusdinium7495
OG0006615	Breviolum57640	Durusdinium14542
OG0006616	Breviolum161020	Durusdinium33304
OG0006618	Breviolum317359	Durusdinium38735
OG0006619	Breviolum623573	Durusdinium17431
OG0006620	Breviolum274382	Durusdinium15298
OG0006621	Breviolum344391	Durusdinium39363
OG0006622	Breviolum212987	Durusdinium55085
OG0006623	Breviolum681371	Durusdinium33441
OG0006624	Breviolum857144	Durusdinium41531
OG0006625	Breviolum692022	Durusdinium8254
OG0006626	Breviolum201283	Durusdinium43531
OG0006627	Breviolum258795	Durusdinium27998
OG0006628	Breviolum118658	Durusdinium30953
OG0006629	Breviolum467674	Durusdinium7285
OG0006630	Breviolum218342	Durusdinium6239
OG0006631	Breviolum211889	Durusdinium47158
OG0006632	Breviolum223532	Durusdinium18653
OG0006633	Breviolum346364	Durusdinium33540
OG0006634	Breviolum290591	Durusdinium34319
OG0006635	Breviolum140554	Durusdinium41004
OG0006636	Breviolum761857	Durusdinium39073
OG0006637	Breviolum841201	Durusdinium54274
OG0006638	Breviolum611292	Durusdinium33004
OG0006639	Breviolum358258	Durusdinium28712
OG0006640	Breviolum234274	Durusdinium35180
OG0006641	Breviolum348579	Durusdinium41628
OG0006642	Breviolum608566	Durusdinium22590
OG0006643	Breviolum840587	Durusdinium33611
OG0006644	Breviolum188408	Durusdinium46126
OG0006645	Breviolum201738	Durusdinium51967
OG0006646	Breviolum387032	Durusdinium50402
OG0006647	Breviolum609004	Durusdinium49878
OG0006648	Breviolum624141	Durusdinium32319
OG0006649	Breviolum192412	Durusdinium36995
OG0006650	Breviolum635855	Durusdinium55897
OG0006651	Breviolum459385	Durusdinium41677
OG0006652	Breviolum38461	Durusdinium128
OG0006653	Breviolum292814	Durusdinium25075
OG0006654	Breviolum522777	Durusdinium10505
OG0006655	Breviolum458675	Durusdinium3696
OG0006656	Breviolum74669	Durusdinium4833
OG0006657	Breviolum287627	Durusdinium17946
OG0006658	Breviolum209415	Durusdinium15944
OG0006659	Breviolum285863	Durusdinium38409
OG0006660	Breviolum224806	Durusdinium28980
OG0006661	Breviolum731491	Durusdinium46255
OG0006662	Breviolum694694	Durusdinium3923
OG0006663	Breviolum157336	Durusdinium12848
OG0006664	Breviolum191176	Durusdinium30475
OG0006665	Breviolum189671	Durusdinium46057
OG0006666	Breviolum525998	Durusdinium23931
OG0006667	Breviolum169612	Durusdinium53482
OG0006668	Breviolum235274	Durusdinium24611
OG0006669	Breviolum526506	Durusdinium37323
OG0006670	Breviolum266136	Durusdinium19409
OG0006671	Breviolum255178	Durusdinium43193
OG0006672	Breviolum1439	Durusdinium7335
OG0006673	Breviolum602346	Durusdinium38173
OG0006674	Breviolum766552	Durusdinium39814
OG0006675	Breviolum459975	Durusdinium8088
OG0006677	Breviolum179615	Durusdinium36445
OG0006678	Breviolum202448	Durusdinium18007
OG0006679	Breviolum310901	Durusdinium32949
OG0006680	Breviolum139782	Durusdinium14417
OG0006681	Breviolum610248	Durusdinium35119
OG0006682	Breviolum161877	Durusdinium37538
OG0006683	Breviolum840231	Durusdinium38600
OG0006684	Breviolum428772	Durusdinium32948
OG0006685	Breviolum192679	Durusdinium51552
OG0006687	Breviolum94382	Durusdinium4165
OG0006688	Breviolum901	Durusdinium28923
OG0006689	Breviolum123284	Durusdinium28476
OG0006690	Breviolum530473	Durusdinium38738
OG0006691	Breviolum97626	Durusdinium18596
OG0006692	Breviolum6208	Durusdinium31340
OG0006693	Breviolum324414	Durusdinium28364
OG0006694	Breviolum102508	Durusdinium6898
OG0006695	Breviolum461102	Durusdinium33067
OG0006696	Breviolum173905	Durusdinium30731
OG0006697	Breviolum39096	Durusdinium54543
OG0006699	Breviolum291536	Durusdinium36830
OG0006700	Breviolum27056	Durusdinium23478
OG0006701	Breviolum170045	Durusdinium46240
OG0006702	Breviolum235183	Durusdinium29032
OG0006703	Breviolum24085	Durusdinium49031
OG0006704	Breviolum457951	Durusdinium37423
OG0006705	Breviolum462127	Durusdinium20323
OG0006706	Breviolum523613	Durusdinium29282
OG0006707	Breviolum232399	Durusdinium17230
OG0006708	Breviolum431371	Durusdinium39725
OG0006709	Breviolum602769	Durusdinium19473
OG0006710	Breviolum197711	Durusdinium31123
OG0006711	Breviolum185989	Durusdinium13689
OG0006712	Breviolum278197	Durusdinium29603
OG0006713	Breviolum186730	Durusdinium32130
OG0006714	Breviolum252250	Durusdinium25119
OG0006715	Breviolum272381	Durusdinium31737
OG0006716	Breviolum270095	Durusdinium17403
OG0006717	Breviolum608130	Durusdinium23693
OG0006718	Breviolum361554	Durusdinium48108
OG0006719	Breviolum116789	Durusdinium525
OG0006720	Breviolum270302	Durusdinium36059
OG0006721	Breviolum840405	Durusdinium49547
OG0006722	Breviolum262613	Durusdinium37573
OG0006723	Breviolum273892	Durusdinium31659
OG0006724	Breviolum842076	Durusdinium22538
OG0006725	Breviolum239437	Durusdinium24306
OG0006726	Breviolum766795	Durusdinium881
OG0006727	Breviolum614440	Durusdinium51606
OG0006728	Breviolum162847	Durusdinium11613
OG0006729	Breviolum277300	Durusdinium34676
OG0006730	Breviolum198444	Durusdinium30518
OG0006731	Breviolum279849	Durusdinium27867
OG0006732	Breviolum710733	Durusdinium22521
OG0006733	Breviolum14926	Durusdinium19076
OG0006734	Breviolum267009	Durusdinium37509
OG0006735	Breviolum695311	Durusdinium40846
OG0006736	Breviolum394146	Durusdinium39315
OG0006737	Breviolum159352	Durusdinium41464
OG0006738	Breviolum466119	Durusdinium36874
OG0006739	Breviolum212795	Durusdinium36788
OG0006740	Breviolum848284	Durusdinium37699
OG0006741	Breviolum233034	Durusdinium31320
OG0006742	Breviolum768990	Durusdinium49938
OG0006743	Breviolum868162	Durusdinium18216
OG0006744	Breviolum198074	Durusdinium32845
OG0006745	Breviolum63294	Durusdinium1385
OG0006746	Breviolum212686	Durusdinium46382
OG0006747	Breviolum240448	Durusdinium15101
OG0006748	Breviolum292468	Durusdinium33990
OG0006749	Breviolum245866	Durusdinium15623
OG0006750	Breviolum251771	Durusdinium9044
OG0006751	Breviolum103946	Durusdinium31813
OG0006752	Breviolum286314	Durusdinium27809
OG0006753	Breviolum854331	Durusdinium16209
OG0006754	Breviolum193788	Durusdinium30840
OG0006755	Breviolum255950	Durusdinium32985
OG0006756	Breviolum619814	Durusdinium8640
OG0006757	Breviolum381245	Durusdinium37384
OG0006758	Breviolum218837	Durusdinium29189
OG0006759	Breviolum160930	Durusdinium26891
OG0006760	Breviolum75759	Durusdinium51577
OG0006761	Breviolum221150	Durusdinium31255
OG0006762	Breviolum274998	Durusdinium36365
OG0006763	Breviolum118328	Durusdinium24740
OG0006764	Breviolum308498	Durusdinium32295
OG0006765	Breviolum268026	Durusdinium54283
OG0006766	Breviolum297568	Durusdinium23749
OG0006767	Breviolum610538	Durusdinium9136
OG0006768	Breviolum197389	Durusdinium4847
OG0006769	Breviolum760630	Durusdinium24893
OG0006770	Breviolum689511	Durusdinium22466
OG0006771	Breviolum602932	Durusdinium39050
OG0006772	Breviolum840927	Durusdinium19068
OG0006773	Breviolum143904	Durusdinium9185
OG0006774	Breviolum840760	Durusdinium52379
OG0006775	Breviolum469379	Durusdinium14004
OG0006776	Breviolum690870	Durusdinium43661
OG0006777	Breviolum193375	Durusdinium30455
OG0006778	Breviolum80873	Durusdinium24983
OG0006779	Breviolum282649	Durusdinium11359
OG0006780	Breviolum56578	Durusdinium46587
OG0006781	Breviolum460904	Durusdinium16087
OG0006782	Breviolum248934	Durusdinium54613
OG0006783	Breviolum62196	Durusdinium44088
OG0006784	Breviolum638988	Durusdinium38622
OG0006785	Breviolum381667	Durusdinium33962
OG0006786	Breviolum459613	Durusdinium32880
OG0006787	Breviolum6962	Durusdinium38478
OG0006788	Breviolum401190	Durusdinium39235
OG0006789	Breviolum164222	Durusdinium55324
OG0006790	Breviolum201675	Durusdinium18461
OG0006791	Breviolum351908	Durusdinium33018
OG0006792	Breviolum849786	Durusdinium6896
OG0006793	Breviolum533731	Durusdinium49730
OG0006794	Breviolum80718	Durusdinium51978
OG0006795	Breviolum692131	Durusdinium46900
OG0006796	Breviolum262806	Durusdinium35496
OG0006797	Breviolum215740	Durusdinium27262
OG0006798	Breviolum15580	Durusdinium19128
OG0006799	Breviolum534640	Durusdinium30222
OG0006800	Breviolum28768	Durusdinium50632
OG0006801	Breviolum266270	Durusdinium37063
OG0006802	Breviolum840370	Durusdinium28778
OG0006804	Breviolum386171	Durusdinium34469
OG0006805	Breviolum602002	Durusdinium29385
OG0006807	Breviolum265773	Durusdinium49357
OG0006808	Breviolum194909	Durusdinium39055
OG0006809	Breviolum842307	Durusdinium23737
OG0006810	Breviolum472843	Durusdinium52323
OG0006811	Breviolum185572	Durusdinium7995
OG0006812	Breviolum221244	Durusdinium38561
OG0006813	Breviolum239054	Durusdinium21476
OG0006814	Breviolum195205	Durusdinium16270
OG0006815	Breviolum531128	Durusdinium27394
OG0006816	Breviolum202628	Durusdinium32028
OG0006817	Breviolum185894	Durusdinium31901
OG0006818	Breviolum681091	Durusdinium46359
OG0006819	Breviolum100034	Durusdinium11127
OG0006820	Breviolum162689	Durusdinium18420
OG0006821	Breviolum63205	Durusdinium36238
OG0006822	Breviolum689053	Durusdinium8048
OG0006823	Breviolum763924	Durusdinium36404
OG0006824	Breviolum565659	Durusdinium46575
OG0006825	Breviolum539883	Durusdinium6737
OG0006826	Breviolum25190	Durusdinium16547
OG0006827	Breviolum5009	Durusdinium44935
OG0006828	Breviolum345367	Durusdinium41712
OG0006829	Breviolum190508	Durusdinium16258
OG0006830	Breviolum43633	Durusdinium15374
OG0006831	Breviolum63309	Durusdinium23722
OG0006832	Breviolum202362	Durusdinium43140
OG0006833	Breviolum640727	Durusdinium9729
OG0006834	Breviolum576984	Durusdinium8758
OG0006835	Breviolum765107	Durusdinium35110
OG0006836	Breviolum164976	Durusdinium10943
OG0006837	Breviolum843280	Durusdinium36786
OG0006838	Breviolum680850	Durusdinium45028
OG0006839	Breviolum274104	Durusdinium22684
OG0006840	Breviolum526226	Durusdinium52094
OG0006841	Breviolum762755	Durusdinium52996
OG0006842	Breviolum761262	Durusdinium32346
OG0006843	Breviolum95958	Durusdinium37575
OG0006844	Breviolum277138	Durusdinium26702
OG0006845	Breviolum103890	Durusdinium29581
OG0006846	Breviolum689273	Durusdinium39260
OG0006847	Breviolum69993	Durusdinium3783
OG0006848	Breviolum191409	Durusdinium12993
OG0006849	Breviolum215456	Durusdinium54213
OG0006850	Breviolum331191	Durusdinium27554
OG0006851	Breviolum466812	Durusdinium40263
OG0006852	Breviolum184943	Durusdinium6960
OG0006853	Breviolum243131	Durusdinium22553
OG0006854	Breviolum165531	Durusdinium41118
OG0006855	Breviolum341393	Durusdinium15067
OG0006856	Breviolum59873	Durusdinium30160
OG0006858	Breviolum458663	Durusdinium4633
OG0006859	Breviolum235322	Durusdinium6637
OG0006860	Breviolum267347	Durusdinium40095
OG0006861	Breviolum526837	Durusdinium49760
OG0006862	Breviolum63822	Durusdinium46082
OG0006863	Breviolum405001	Durusdinium28914
OG0006864	Breviolum63803	Durusdinium42753
OG0006865	Breviolum686214	Durusdinium16156
OG0006866	Breviolum164419	Durusdinium31091
OG0006867	Breviolum212803	Durusdinium15102
OG0006868	Breviolum57144	Durusdinium41680
OG0006869	Breviolum462282	Durusdinium4622
OG0006870	Breviolum603789	Durusdinium31323
OG0006871	Breviolum102678	Durusdinium18833
OG0006872	Breviolum195485	Durusdinium17317
OG0006873	Breviolum312869	Durusdinium22601
OG0006874	Breviolum688576	Durusdinium35387
OG0006876	Breviolum770399	Durusdinium15924
OG0006877	Breviolum350025	Durusdinium34996
OG0006878	Breviolum317266	Durusdinium17711
OG0006879	Breviolum203577	Durusdinium15825
OG0006880	Breviolum240140	Durusdinium19272
OG0006881	Breviolum268938	Durusdinium34282
OG0006882	Breviolum622134	Durusdinium693
OG0006883	Breviolum117725	Durusdinium12770
OG0006884	Breviolum292140	Durusdinium46861
OG0006885	Breviolum464718	Durusdinium35839
OG0006886	Breviolum353433	Durusdinium29381
OG0006887	Breviolum767827	Durusdinium18995
OG0006888	Breviolum461262	Durusdinium33385
OG0006889	Breviolum472200	Durusdinium36025
OG0006890	Breviolum463601	Durusdinium43355
OG0006891	Breviolum219679	Durusdinium47232
OG0006892	Breviolum29545	Durusdinium8847
OG0006893	Breviolum898746	Durusdinium30499
OG0006894	Breviolum601770	Durusdinium47109
OG0006895	Breviolum285246	Durusdinium52703
OG0006896	Breviolum267584	Durusdinium27932
OG0006897	Breviolum603130	Durusdinium22841
OG0006898	Breviolum79260	Durusdinium7597
OG0006899	Breviolum337820	Durusdinium23850
OG0006900	Breviolum604590	Durusdinium13292
OG0006901	Breviolum762597	Durusdinium16287
OG0006902	Breviolum425729	Durusdinium39908
OG0006903	Breviolum112689	Durusdinium52491
OG0006904	Breviolum207911	Durusdinium30140
OG0006906	Breviolum35284	Durusdinium23666
OG0006907	Breviolum259541	Durusdinium24575
OG0006908	Breviolum44491	Durusdinium35883
OG0006909	Breviolum28962	Durusdinium51559
OG0006910	Breviolum64071	Durusdinium28181
OG0006911	Breviolum770329	Durusdinium4016
OG0006912	Breviolum218952	Durusdinium25613
OG0006913	Breviolum152806	Durusdinium22556
OG0006914	Breviolum56242	Durusdinium39596
OG0006915	Breviolum186998	Durusdinium7410
OG0006917	Breviolum525272	Durusdinium21923
OG0006918	Breviolum286792	Durusdinium36464
OG0006919	Breviolum691641	Durusdinium32213
OG0006920	Breviolum841670	Durusdinium46521
OG0006921	Breviolum765452	Durusdinium35102
OG0006922	Breviolum866197	Durusdinium18076
OG0006923	Breviolum323444	Durusdinium36753
OG0006924	Breviolum234915	Durusdinium29613
OG0006925	Breviolum234520	Durusdinium34660
OG0006926	Breviolum17233	Durusdinium30231
OG0006927	Breviolum64594	Durusdinium19046
OG0006928	Breviolum452957	Durusdinium35389
OG0006929	Breviolum219972	Durusdinium9887
OG0006930	Breviolum563193	Durusdinium23092
OG0006931	Breviolum169744	Durusdinium33831
OG0006932	Breviolum257896	Durusdinium54696
OG0006933	Breviolum398020	Durusdinium32413
OG0006934	Breviolum298750	Durusdinium46793
OG0006935	Breviolum306639	Durusdinium43224
OG0006936	Breviolum214872	Durusdinium28736
OG0006937	Breviolum602305	Durusdinium14888
OG0006938	Breviolum274195	Durusdinium642
OG0006939	Breviolum696386	Durusdinium54949
OG0006940	Breviolum33373	Durusdinium42935
OG0006941	Breviolum6804	Durusdinium5520
OG0006942	Breviolum306175	Durusdinium18046
OG0006943	Breviolum93310	Durusdinium13875
OG0006944	Breviolum331271	Durusdinium28772
OG0006945	Breviolum366538	Durusdinium17641
